#Thorlabs FTS
[SpectrumHeader]
#Date;20230726
#Time;17174968
#GMTTime;23174968
#XAxisUnit;nm_vac
#YAxisUnit;dBm
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#InterferogramSmooth;0
#ISmoothParam1;0
#ISmoothParam2;0
#ISmoothParam3;0
#ISmoothParam4;0
#SensitivityMode;0
#ResolutionMode;0
#SamplesPerRef;32
#MinOPD;-1.020667
#MaxOPD;1.020667
#NumGainLevels;1
#GainLevel0;2154.087815
#GainPos0;0
#NumCCoeff;13
#CCoeff_C0;0.004675
#CCoeffWnr0;3709.198730
#CCoeff_C1;0.001758
#CCoeffWnr1;3846.153809
#CCoeff_C2;0.001051
#CCoeffWnr2;4079.967285
#CCoeff_C3;0.000951
#CCoeffWnr3;4413.062500
#CCoeff_C4;0.000837
#CCoeffWnr4;5000.000000
#CCoeff_C5;0.000868
#CCoeffWnr5;5518.763672
#CCoeff_C6;0.001057
#CCoeffWnr6;5998.800293
#CCoeff_C7;0.001339
#CCoeffWnr7;6451.612793
#CCoeff_C8;0.001915
#CCoeffWnr8;6993.006836
#CCoeff_C9;0.002445
#CCoeffWnr9;7462.686523
#CCoeff_C10;0.003194
#CCoeffWnr10;8110.300293
#CCoeff_C11;0.004587
#CCoeffWnr11;9433.961914
#CCoeff_C12;0.006329
#CCoeffWnr12;10928.961914
#Apodisation;none
#PhaseCorrection;none
#SamplingDistance;1.9780993750e-006
#IgramOffset;3.2701306641e+004
#ApodPowerComp;1.0000000000e+000
#InterferometerSerial;SN00497
#Source;
#AirMeasureOpt;7
#WnrMin;3846.172852
#WnrMax;10000.136719
#Length;12566
#Resolution;4.8976913095e-001
#ADC;16
#Instrument;19
#InstrModel;OSA203B
#Type;emission
#AirTemp;31.90
#AirPressure;842.05
#AirRelHum;32.66
#Name;
#Comment;""
[Data]
9.999863281e+002;-7.849552155e+001
1.000035339e+003;-6.962709808e+001
1.000084290e+003;-7.655123901e+001
1.000133301e+003;-7.084033966e+001
1.000182251e+003;-6.817092896e+001
1.000231323e+003;-6.819194794e+001
1.000280334e+003;-6.945509338e+001
1.000329285e+003;-7.072102356e+001
1.000378357e+003;-7.596823120e+001
1.000427307e+003;-7.943203735e+001
1.000476379e+003;-7.129854584e+001
1.000525391e+003;-7.246346283e+001
1.000574463e+003;-7.624791718e+001
1.000623413e+003;-7.154699707e+001
1.000672546e+003;-7.455259705e+001
1.000721497e+003;-7.024886322e+001
1.000770630e+003;-7.168177032e+001
1.000819641e+003;-7.126512146e+001
1.000868713e+003;-7.636204529e+001
1.000917725e+003;-7.058255005e+001
1.000966858e+003;-7.402926636e+001
1.001015869e+003;-7.219338226e+001
1.001065002e+003;-7.227365112e+001
1.001114014e+003;-7.526847076e+001
1.001163147e+003;-7.188732910e+001
1.001212219e+003;-7.018112946e+001
1.001261353e+003;-7.482029724e+001
1.001310425e+003;-7.266394043e+001
1.001359558e+003;-7.286819458e+001
1.001408691e+003;-7.188967896e+001
1.001457764e+003;-7.448614502e+001
1.001506958e+003;-6.864646149e+001
1.001556030e+003;-7.445651245e+001
1.001605225e+003;-7.117552948e+001
1.001654297e+003;-7.781332397e+001
1.001703491e+003;-7.064843750e+001
1.001752563e+003;-7.375603485e+001
1.001801758e+003;-7.002061462e+001
1.001850891e+003;-7.141572571e+001
1.001900085e+003;-7.013266754e+001
1.001949219e+003;-7.268031311e+001
1.001998413e+003;-7.424458313e+001
1.002047546e+003;-7.034963989e+001
1.002096741e+003;-7.760215759e+001
1.002145874e+003;-7.447418976e+001
1.002195129e+003;-7.464717102e+001
1.002244263e+003;-7.457218933e+001
1.002293518e+003;-7.073829651e+001
1.002342712e+003;-7.171071625e+001
1.002391968e+003;-7.141173553e+001
1.002441223e+003;-7.519454193e+001
1.002490356e+003;-7.264366913e+001
1.002539612e+003;-7.158099365e+001
1.002588806e+003;-8.063780212e+001
1.002638123e+003;-7.179731750e+001
1.002687256e+003;-7.221503448e+001
1.002736572e+003;-7.379813385e+001
1.002785767e+003;-7.212094879e+001
1.002835083e+003;-7.415774536e+001
1.002884277e+003;-7.008837891e+001
1.002933594e+003;-7.918927002e+001
1.002982788e+003;-7.540963745e+001
1.003032104e+003;-6.930861664e+001
1.003081360e+003;-7.639265442e+001
1.003130676e+003;-6.977806854e+001
1.003179932e+003;-6.902877045e+001
1.003229248e+003;-7.551941681e+001
1.003278503e+003;-8.007864380e+001
1.003327820e+003;-7.274636078e+001
1.003377075e+003;-7.047506714e+001
1.003426453e+003;-7.048221588e+001
1.003475830e+003;-6.966386414e+001
1.003525085e+003;-7.106949615e+001
1.003574463e+003;-7.083928680e+001
1.003623718e+003;-6.996939087e+001
1.003673096e+003;-7.217253113e+001
1.003722412e+003;-7.013384247e+001
1.003771790e+003;-7.479373932e+001
1.003821106e+003;-7.827536011e+001
1.003870483e+003;-7.030972290e+001
1.003919800e+003;-7.009922028e+001
1.003969238e+003;-6.911257935e+001
1.004018555e+003;-6.980376434e+001
1.004067932e+003;-7.430001831e+001
1.004117249e+003;-7.493964386e+001
1.004166687e+003;-6.774548340e+001
1.004216064e+003;-7.569493866e+001
1.004265503e+003;-7.323471832e+001
1.004314819e+003;-7.161545563e+001
1.004364258e+003;-8.060578918e+001
1.004413635e+003;-7.081207275e+001
1.004463074e+003;-7.396927643e+001
1.004512573e+003;-7.248293304e+001
1.004561951e+003;-7.413351440e+001
1.004611389e+003;-7.234541321e+001
1.004660767e+003;-7.119276428e+001
1.004710266e+003;-7.832454681e+001
1.004759644e+003;-7.145799255e+001
1.004809143e+003;-6.970980072e+001
1.004858521e+003;-7.194131470e+001
1.004908081e+003;-7.518889618e+001
1.004957458e+003;-6.862668610e+001
1.005006958e+003;-7.182722473e+001
1.005056396e+003;-7.247023773e+001
1.005105896e+003;-7.394827271e+001
1.005155334e+003;-6.989963531e+001
1.005204895e+003;-6.891694641e+001
1.005254333e+003;-7.102993011e+001
1.005303833e+003;-6.904357147e+001
1.005353333e+003;-7.129231262e+001
1.005402832e+003;-7.151097107e+001
1.005452332e+003;-7.380280304e+001
1.005501892e+003;-7.482138062e+001
1.005551331e+003;-7.401199341e+001
1.005600952e+003;-6.981603241e+001
1.005650513e+003;-7.511314392e+001
1.005699951e+003;-7.254141998e+001
1.005749573e+003;-7.093318176e+001
1.005799072e+003;-7.322862244e+001
1.005848633e+003;-7.114180756e+001
1.005898132e+003;-7.176676941e+001
1.005947754e+003;-7.133886719e+001
1.005997253e+003;-7.125336456e+001
1.006046875e+003;-7.233855438e+001
1.006096436e+003;-7.445143127e+001
1.006146057e+003;-7.608469391e+001
1.006195557e+003;-7.135033417e+001
1.006245178e+003;-7.257536316e+001
1.006294739e+003;-6.979713440e+001
1.006344421e+003;-6.903145599e+001
1.006393921e+003;-7.360083771e+001
1.006443604e+003;-7.535227966e+001
1.006493164e+003;-6.921418762e+001
1.006542847e+003;-7.021829224e+001
1.006592407e+003;-7.346253204e+001
1.006642090e+003;-7.986298370e+001
1.006691772e+003;-7.255006409e+001
1.006741333e+003;-7.369599915e+001
1.006791016e+003;-7.091458130e+001
1.006840637e+003;-7.210457611e+001
1.006890320e+003;-7.381249237e+001
1.006939941e+003;-7.228436279e+001
1.006989624e+003;-7.541726685e+001
1.007039246e+003;-7.698400116e+001
1.007088989e+003;-7.275675964e+001
1.007138611e+003;-7.050043488e+001
1.007188293e+003;-6.916287231e+001
1.007237976e+003;-7.515403748e+001
1.007287659e+003;-7.631515503e+001
1.007337341e+003;-7.370796204e+001
1.007387085e+003;-7.212517548e+001
1.007436707e+003;-7.698330688e+001
1.007486511e+003;-7.218733215e+001
1.007536133e+003;-7.215458679e+001
1.007585938e+003;-7.168502808e+001
1.007635620e+003;-7.976068878e+001
1.007685364e+003;-7.161170197e+001
1.007735168e+003;-7.292730713e+001
1.007784851e+003;-7.226736450e+001
1.007834656e+003;-7.272644806e+001
1.007884338e+003;-7.080898285e+001
1.007934143e+003;-7.224050140e+001
1.007983826e+003;-7.080032349e+001
1.008033630e+003;-6.871958923e+001
1.008083374e+003;-7.060900116e+001
1.008133179e+003;-7.006098175e+001
1.008182922e+003;-7.024428558e+001
1.008232727e+003;-7.152081299e+001
1.008282471e+003;-7.360390472e+001
1.008332336e+003;-7.035646057e+001
1.008382080e+003;-7.141013336e+001
1.008431946e+003;-6.963690186e+001
1.008481689e+003;-7.379240417e+001
1.008531555e+003;-6.997603607e+001
1.008581299e+003;-7.546839142e+001
1.008631165e+003;-7.594989014e+001
1.008680969e+003;-7.510615540e+001
1.008730835e+003;-7.678480530e+001
1.008780701e+003;-6.966811371e+001
1.008830505e+003;-7.241118622e+001
1.008880432e+003;-7.370978546e+001
1.008930237e+003;-7.075179291e+001
1.008980103e+003;-7.378798676e+001
1.009029907e+003;-7.185018921e+001
1.009079834e+003;-7.918379974e+001
1.009129639e+003;-7.232897186e+001
1.009179565e+003;-7.358998108e+001
1.009229431e+003;-7.319467163e+001
1.009279358e+003;-7.215683746e+001
1.009329224e+003;-7.236408997e+001
1.009379150e+003;-7.026937866e+001
1.009429016e+003;-6.988325500e+001
1.009478943e+003;-7.215452576e+001
1.009528809e+003;-7.262339783e+001
1.009578796e+003;-7.170440674e+001
1.009628662e+003;-7.066468811e+001
1.009678589e+003;-7.096230316e+001
1.009728516e+003;-7.378412628e+001
1.009778503e+003;-7.201359558e+001
1.009828491e+003;-7.065822601e+001
1.009878357e+003;-7.297357178e+001
1.009928345e+003;-7.293181610e+001
1.009978271e+003;-7.125679779e+001
1.010028259e+003;-6.969544983e+001
1.010078186e+003;-7.159413147e+001
1.010128235e+003;-7.438665771e+001
1.010178162e+003;-7.302127075e+001
1.010228149e+003;-7.258689117e+001
1.010278076e+003;-7.903047943e+001
1.010328125e+003;-7.080208588e+001
1.010378113e+003;-7.273603821e+001
1.010428162e+003;-8.084875488e+001
1.010478088e+003;-7.892661285e+001
1.010528137e+003;-7.386794281e+001
1.010578125e+003;-7.388165283e+001
1.010628174e+003;-7.042159271e+001
1.010678162e+003;-7.415554047e+001
1.010728210e+003;-6.935782623e+001
1.010778198e+003;-7.606969452e+001
1.010828308e+003;-7.077232361e+001
1.010878296e+003;-7.301387024e+001
1.010928406e+003;-7.067265320e+001
1.010978516e+003;-7.513374329e+001
1.011028503e+003;-7.762800598e+001
1.011078613e+003;-7.211791229e+001
1.011128662e+003;-8.101773071e+001
1.011178772e+003;-6.947811890e+001
1.011228760e+003;-7.215231323e+001
1.011278931e+003;-7.059841919e+001
1.011328979e+003;-7.029037476e+001
1.011379089e+003;-6.920860291e+001
1.011429138e+003;-7.580962372e+001
1.011479309e+003;-7.046903992e+001
1.011529358e+003;-6.889970398e+001
1.011579529e+003;-6.933302307e+001
1.011629578e+003;-7.407749939e+001
1.011679749e+003;-6.811709595e+001
1.011729858e+003;-7.179669952e+001
1.011780029e+003;-7.688393402e+001
1.011830139e+003;-7.201538849e+001
1.011880310e+003;-7.139409637e+001
1.011930420e+003;-7.180966187e+001
1.011980591e+003;-6.919506073e+001
1.012030823e+003;-7.069045258e+001
1.012080933e+003;-7.183525085e+001
1.012131165e+003;-7.032130432e+001
1.012181274e+003;-6.911528015e+001
1.012231506e+003;-7.172670746e+001
1.012281616e+003;-7.724401093e+001
1.012331848e+003;-6.873497009e+001
1.012382019e+003;-7.024288940e+001
1.012432251e+003;-7.103059387e+001
1.012482422e+003;-7.392893219e+001
1.012532654e+003;-7.076863098e+001
1.012582825e+003;-7.516841125e+001
1.012633118e+003;-7.493704224e+001
1.012683289e+003;-6.998379517e+001
1.012733521e+003;-7.547979736e+001
1.012783752e+003;-7.285995483e+001
1.012833984e+003;-6.945464325e+001
1.012884216e+003;-7.051032257e+001
1.012934509e+003;-7.213648987e+001
1.012984680e+003;-7.147693634e+001
1.013035034e+003;-6.996714020e+001
1.013085327e+003;-7.233939362e+001
1.013135559e+003;-7.422579956e+001
1.013185852e+003;-7.059916687e+001
1.013236084e+003;-7.021831512e+001
1.013286438e+003;-7.085821533e+001
1.013336670e+003;-7.346778107e+001
1.013387024e+003;-7.421576691e+001
1.013437256e+003;-7.196012115e+001
1.013487610e+003;-7.149287415e+001
1.013537842e+003;-7.046860504e+001
1.013588196e+003;-7.102973175e+001
1.013638489e+003;-7.417944336e+001
1.013688843e+003;-7.171394348e+001
1.013739136e+003;-7.012640381e+001
1.013789490e+003;-7.146338654e+001
1.013839783e+003;-7.021411133e+001
1.013890198e+003;-7.546780396e+001
1.013940491e+003;-7.285894012e+001
1.013990906e+003;-7.099513245e+001
1.014041199e+003;-6.989469910e+001
1.014091614e+003;-7.219058228e+001
1.014142029e+003;-7.045125580e+001
1.014192383e+003;-7.295177460e+001
1.014242798e+003;-7.437524414e+001
1.014293091e+003;-7.040177917e+001
1.014343567e+003;-7.372717285e+001
1.014393921e+003;-7.748744965e+001
1.014444336e+003;-7.104391479e+001
1.014494690e+003;-7.500186920e+001
1.014545166e+003;-7.086709595e+001
1.014595520e+003;-7.047320557e+001
1.014645996e+003;-6.954919434e+001
1.014696350e+003;-7.170166779e+001
1.014746826e+003;-7.126535034e+001
1.014797180e+003;-7.335009766e+001
1.014847717e+003;-6.810025787e+001
1.014898071e+003;-7.045529175e+001
1.014948608e+003;-7.110865784e+001
1.014998962e+003;-7.598951721e+001
1.015049500e+003;-7.434174347e+001
1.015099915e+003;-7.258312988e+001
1.015150452e+003;-6.974819946e+001
1.015200867e+003;-7.071936035e+001
1.015251404e+003;-7.844860077e+001
1.015301880e+003;-7.136427307e+001
1.015352356e+003;-7.596656799e+001
1.015402893e+003;-7.253102112e+001
1.015453308e+003;-8.515170288e+001
1.015503906e+003;-7.256996918e+001
1.015554321e+003;-6.975384521e+001
1.015604919e+003;-7.341023254e+001
1.015655396e+003;-7.283465576e+001
1.015705933e+003;-7.436595154e+001
1.015756409e+003;-7.096091461e+001
1.015807007e+003;-7.304335022e+001
1.015857483e+003;-6.954536438e+001
1.015908081e+003;-7.262094116e+001
1.015958557e+003;-7.701221466e+001
1.016009216e+003;-7.187078857e+001
1.016059692e+003;-7.536291504e+001
1.016110291e+003;-6.992488861e+001
1.016160828e+003;-7.335765076e+001
1.016211426e+003;-6.994370270e+001
1.016261963e+003;-7.348614502e+001
1.016312622e+003;-6.821528625e+001
1.016363220e+003;-7.490005493e+001
1.016413818e+003;-7.159522247e+001
1.016464417e+003;-6.926237488e+001
1.016515015e+003;-7.700514984e+001
1.016565674e+003;-6.972182465e+001
1.016616211e+003;-7.144081879e+001
1.016666870e+003;-7.868183899e+001
1.016717468e+003;-7.156349945e+001
1.016768127e+003;-7.054418945e+001
1.016818726e+003;-6.952479553e+001
1.016869385e+003;-7.496932220e+001
1.016919983e+003;-7.208695221e+001
1.016970703e+003;-7.441593933e+001
1.017021301e+003;-6.961859131e+001
1.017072021e+003;-7.291069031e+001
1.017122620e+003;-7.384364319e+001
1.017173340e+003;-7.345310974e+001
1.017223938e+003;-6.956233978e+001
1.017274719e+003;-7.308270264e+001
1.017325317e+003;-7.245785522e+001
1.017376038e+003;-7.109212494e+001
1.017426819e+003;-7.307303619e+001
1.017477478e+003;-7.184124756e+001
1.017528198e+003;-7.120224762e+001
1.017578857e+003;-7.702838898e+001
1.017629639e+003;-6.892987823e+001
1.017680298e+003;-6.989370728e+001
1.017731079e+003;-7.186505127e+001
1.017781738e+003;-7.097811890e+001
1.017832520e+003;-7.371099091e+001
1.017883240e+003;-7.824843597e+001
1.017934021e+003;-7.049301147e+001
1.017984741e+003;-7.573188019e+001
1.018035522e+003;-7.350084686e+001
1.018086243e+003;-6.973355865e+001
1.018137085e+003;-7.790383148e+001
1.018187805e+003;-7.437466431e+001
1.018238586e+003;-7.025392151e+001
1.018289307e+003;-7.265219879e+001
1.018340149e+003;-7.425566864e+001
1.018390930e+003;-7.317360687e+001
1.018441772e+003;-7.218994141e+001
1.018492615e+003;-7.412595367e+001
1.018543335e+003;-7.064268494e+001
1.018594238e+003;-7.229798126e+001
1.018644958e+003;-7.172145081e+001
1.018695862e+003;-6.977857971e+001
1.018746643e+003;-7.181090546e+001
1.018797485e+003;-7.656016541e+001
1.018848267e+003;-6.981693268e+001
1.018899170e+003;-7.056781006e+001
1.018950012e+003;-7.578350830e+001
1.019000854e+003;-7.621629333e+001
1.019051697e+003;-7.688934326e+001
1.019102600e+003;-7.810614014e+001
1.019153442e+003;-7.283164978e+001
1.019204346e+003;-7.252808380e+001
1.019255188e+003;-7.127825928e+001
1.019306091e+003;-7.330429077e+001
1.019356934e+003;-7.012449646e+001
1.019407898e+003;-7.436323547e+001
1.019458740e+003;-7.486835480e+001
1.019509644e+003;-7.627942657e+001
1.019560608e+003;-7.088809967e+001
1.019611511e+003;-7.101338959e+001
1.019662476e+003;-6.835371399e+001
1.019713318e+003;-7.003100586e+001
1.019764282e+003;-7.034977722e+001
1.019815186e+003;-7.483580780e+001
1.019866150e+003;-7.104236603e+001
1.019917053e+003;-7.580026245e+001
1.019968079e+003;-7.318444824e+001
1.020018982e+003;-7.312763214e+001
1.020069946e+003;-7.199362183e+001
1.020120911e+003;-7.175369263e+001
1.020171936e+003;-7.334130859e+001
1.020222839e+003;-6.931219482e+001
1.020273865e+003;-7.254847717e+001
1.020324768e+003;-7.174868011e+001
1.020375854e+003;-7.343062592e+001
1.020426758e+003;-7.177286530e+001
1.020477844e+003;-7.120300293e+001
1.020528748e+003;-6.865679932e+001
1.020579834e+003;-7.226837921e+001
1.020630798e+003;-7.058196259e+001
1.020681885e+003;-7.129246521e+001
1.020732910e+003;-7.674465179e+001
1.020783936e+003;-7.319051361e+001
1.020835022e+003;-7.401980591e+001
1.020885986e+003;-7.083153534e+001
1.020937073e+003;-6.989028931e+001
1.020988098e+003;-7.035173035e+001
1.021039185e+003;-7.217076111e+001
1.021090210e+003;-7.401837158e+001
1.021141296e+003;-7.102479553e+001
1.021192322e+003;-6.846743774e+001
1.021243469e+003;-7.129139709e+001
1.021294495e+003;-7.298468781e+001
1.021345642e+003;-7.241088104e+001
1.021396667e+003;-7.320782471e+001
1.021447815e+003;-6.999722290e+001
1.021498840e+003;-7.472998810e+001
1.021549988e+003;-7.631685638e+001
1.021601074e+003;-7.646574402e+001
1.021652222e+003;-7.297098541e+001
1.021703308e+003;-7.116294098e+001
1.021754517e+003;-7.680685425e+001
1.021805664e+003;-7.382956696e+001
1.021856750e+003;-7.187214661e+001
1.021907959e+003;-7.353022766e+001
1.021959045e+003;-7.062487793e+001
1.022010254e+003;-7.205816650e+001
1.022061340e+003;-7.240702820e+001
1.022112549e+003;-7.042462158e+001
1.022163696e+003;-7.471409607e+001
1.022214905e+003;-7.342431641e+001
1.022266052e+003;-7.419674683e+001
1.022317261e+003;-7.364125061e+001
1.022368408e+003;-7.144848633e+001
1.022419617e+003;-7.214585114e+001
1.022470764e+003;-6.867262268e+001
1.022522034e+003;-7.855278015e+001
1.022573181e+003;-7.125055695e+001
1.022624451e+003;-7.384046936e+001
1.022675659e+003;-7.369874573e+001
1.022726929e+003;-7.047560883e+001
1.022778076e+003;-7.255326080e+001
1.022829346e+003;-6.948512268e+001
1.022880676e+003;-7.041818237e+001
1.022931885e+003;-7.572593689e+001
1.022983154e+003;-7.316369629e+001
1.023034363e+003;-7.643372345e+001
1.023085693e+003;-7.339333344e+001
1.023136902e+003;-6.829623413e+001
1.023188232e+003;-7.150888824e+001
1.023239441e+003;-7.453044891e+001
1.023290771e+003;-7.228494263e+001
1.023341980e+003;-7.468654633e+001
1.023393311e+003;-6.968028259e+001
1.023444580e+003;-6.905032349e+001
1.023495911e+003;-7.692115021e+001
1.023547180e+003;-7.172354126e+001
1.023598572e+003;-7.644129944e+001
1.023649780e+003;-7.078759766e+001
1.023701172e+003;-6.902833557e+001
1.023752441e+003;-7.160643005e+001
1.023803833e+003;-7.731678772e+001
1.023855103e+003;-7.160269165e+001
1.023906494e+003;-7.110672760e+001
1.023957886e+003;-7.280431366e+001
1.024009155e+003;-6.842964935e+001
1.024060669e+003;-6.940325165e+001
1.024111938e+003;-7.239794922e+001
1.024163330e+003;-7.102860260e+001
1.024214722e+003;-7.433370972e+001
1.024266113e+003;-7.267079163e+001
1.024317383e+003;-7.366636658e+001
1.024368896e+003;-7.032008362e+001
1.024420166e+003;-7.330698395e+001
1.024471680e+003;-7.387622833e+001
1.024523071e+003;-7.134526062e+001
1.024574463e+003;-7.068126678e+001
1.024625854e+003;-7.210552979e+001
1.024677368e+003;-7.359563446e+001
1.024728638e+003;-7.374771881e+001
1.024780151e+003;-7.231734467e+001
1.024831543e+003;-7.197857666e+001
1.024883057e+003;-7.412921143e+001
1.024934448e+003;-7.241165924e+001
1.024985962e+003;-7.674291229e+001
1.025037476e+003;-7.257722473e+001
1.025088867e+003;-7.312596893e+001
1.025140381e+003;-7.285282898e+001
1.025191772e+003;-7.398257446e+001
1.025243286e+003;-7.015824127e+001
1.025294800e+003;-7.365581512e+001
1.025346313e+003;-6.934017944e+001
1.025397705e+003;-7.158002472e+001
1.025449219e+003;-7.054916382e+001
1.025500732e+003;-7.107029724e+001
1.025552246e+003;-7.111567688e+001
1.025603760e+003;-7.269619751e+001
1.025655273e+003;-6.876160431e+001
1.025706787e+003;-7.199943542e+001
1.025758301e+003;-6.848152924e+001
1.025809814e+003;-7.267767334e+001
1.025861450e+003;-7.410771179e+001
1.025912964e+003;-7.044640350e+001
1.025964478e+003;-7.358750916e+001
1.026015991e+003;-7.439971161e+001
1.026067627e+003;-6.927736664e+001
1.026119141e+003;-7.017256927e+001
1.026170776e+003;-7.776753998e+001
1.026222412e+003;-7.114793396e+001
1.026273926e+003;-7.290216827e+001
1.026325562e+003;-6.905059052e+001
1.026377075e+003;-7.157611084e+001
1.026428711e+003;-7.601811218e+001
1.026480225e+003;-7.449122620e+001
